isic_code,isic_name,section_code,section_name,division_code,group_code,tradable_atlas,confidence_atlas,mixed_atlas,tradable_regional,confidence_regional,mixed_regional,rationale,entry_regime,confidence_entry,mixed_entry,rationale_entry
4789,Retail sale via stalls and markets of other goods,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,47,478,non-tradable,0.85,False,non-tradable,0.82,False,Retail sale (retail sale via stalls and markets of other goods) serves walk-in local consumers; non-tradable under both definitions.,open_market,0.93,False,"Trade (Retail sale via stalls and markets of other goods) is entered by opening a business: the RUC, a municipal patente and a premises are the whole barrier. Private entrants add capacity in any province that has customers."
4791,Retail sale via mail order houses or via Internet,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,47,479,non-tradable,0.55,True,tradable,0.6,True,"E-commerce/mail-order retail can ship to customers in other provinces and abroad, so it leans tradable regionally and straddles the Atlas line (cross-border e-commerce); diverges from store-based retail. Mixed.",open_market,0.93,False,"Trade (Retail sale via mail order houses or via Internet) is entered by opening a business: the RUC, a municipal patente and a premises are the whole barrier. Private entrants add capacity in any province that has customers."
4799,"Other retail sale not in stores, stalls or markets",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,47,479,non-tradable,0.85,False,non-tradable,0.82,False,"Retail sale (other retail sale not in stores, stalls or markets) serves walk-in local consumers; non-tradable under both definitions.",open_market,0.93,False,"Trade (Other retail sale not in stores, stalls or markets) is entered by opening a business: the RUC, a municipal patente and a premises are the whole barrier. Private entrants add capacity in any province that has customers."
4911,"Passenger rail transport, interurban",H,Transportation and storage,49,491,tradable,0.8,False,tradable,0.85,False,"Interurban passenger rail connects provinces/regions; a region-connecting transport service, tradable under both.",state_allocated,0.78,False,"Interurban passenger rail in Ecuador is a state asset: the network is public, Ferrocarriles del Ecuador EP was ordered liquidated in 2020, and the surviving tourist operations run on state track. Whether a province has rail is a national infrastructure decision made decades ago."
4912,Freight rail transport,H,Transportation and storage,49,491,tradable,0.85,False,tradable,0.88,False,"Freight rail hauls goods across regions and to ports/borders; transport-and-logistics service, tradable under both.",state_allocated,0.76,False,Freight rail runs on the same publicly owned and largely dormant network; there is no private-entry channel and no open-access regime through which an entrant could start hauling.
4921,Urban and suburban passenger land transport,H,Transportation and storage,49,492,non-tradable,0.8,False,non-tradable,0.75,False,City/suburban buses and metros serve local commuters within the locality; non-tradable under both definitions.,state_allocated,0.64,False,"Urban bus service is allocated: a canton's transit authority grants route permits from an administratively fixed pool, and the trunk systems (Trolebus, Metrovia, Metro de Quito) are municipal undertakings. An entrant with capital and buses still cannot start a city line."
4922,Other passenger land transport,H,Transportation and storage,49,492,tradable,0.6,True,tradable,0.68,True,"Mixed category spanning interurban/long-distance coaches (region-connecting, tradable) and local taxis/charters (local); leans tradable on the interurban share. Mixed under both.",state_allocated,0.55,True,"Both halves of this class are permit-allocated rather than open: interprovincial coach routes are ANT operating concessions granted from a controlled pool, and taxi permits are capped canton by canton. The operators are private cooperatives, which is why mixed_entry is set, but a province that wants more of this industry cannot buy its way in — it has to be granted routes."
4923,Freight transport by road,H,Transportation and storage,49,492,tradable,0.82,False,tradable,0.85,False,"Road freight/trucking carries goods across provinces and to borders; transport-and-logistics service, tradable under both.",open_market,0.85,False,"Road freight is Ecuador's most atomised transport market: thousands of private carriers and owner-operators, with ANT registration as conduct regulation. Capacity follows cargo."
4930,Transport via pipeline,H,Transportation and storage,49,493,tradable,0.78,False,tradable,0.82,False,Pipelines move oil/gas across regions to ports and export terminals (region- and export-serving); tradable under both definitions.,regulated_network,0.82,False,"Pipeline transport is two national trunk lines — the state's SOTE, operated by Petroecuador, and OCP, built under a state contract and since reverted to the state — plus the poliductos. A province's presence is a pump station on a nationally routed line, and hydrocarbon transport is itself an art. 313 strategic sector."
5011,Sea and coastal passenger water transport,H,Transportation and storage,50,501,tradable,0.78,False,tradable,0.8,False,Maritime passenger transport connects ports across regions and internationally; tradable under both.,open_market,0.78,False,"Sea and coastal passenger service — Galapagos inter-island boats, coastal ferries, tourist cruising — is run by private operators and cooperatives under DIRNEA and Mintur permits. Entry is by buying a vessel."
5012,Sea and coastal freight water transport,H,Transportation and storage,50,501,tradable,0.85,False,tradable,0.85,False,Maritime freight is core international trade logistics; tradable under both.,open_market,0.80,False,"Coastal and sea freight is private shipping: entry is a vessel and a flag registration, and Ecuadorian cabotage operators compete for banana, fuel and container coastwise traffic."
5021,Inland passenger water transport,H,Transportation and storage,50,502,tradable,0.6,True,tradable,0.7,True,Inland/river passenger transport (relevant in the Amazon/coast) connects communities across a region; leans tradable but some routes are local. Mixed.,open_market,0.80,False,Amazonian river passenger service is provided by private and community operators — canoe and lancha businesses entered with a boat and a licence.
5022,Inland freight water transport,H,Transportation and storage,50,502,tradable,0.7,True,tradable,0.78,False,Inland/river freight moves goods across a region toward markets/ports; tradable under both. Mixed under Atlas given mostly domestic reach.,open_market,0.80,False,"River freight is likewise a private business, entered with a barge or a lancha; nothing allocates the right to carry."
